%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82537.821,300.965,0.955,19.764,186.585,-0.048,174.851,177.858,178.755,180.462,179.958,176.571,176.505,176.408,178.066,179.014,181.999,175.978,182.413,179.477,178.902,176.986,0.016,-0.013,0.662,0.001,535.048,336.269
82537.821,300.967,0.955,19.764,186.585,-0.208,173.660,176.519,178.862,178.998,179.526,175.947,175.114,176.301,177.394,179.223,181.154,175.233,181.890,180.419,178.487,177.437,0.016,-0.032,0.692,-0.001,535.048,336.269
82529.758,300.967,0.955,19.769,186.664,-0.208,174.634,177.300,179.504,179.939,180.174,176.779,176.612,177.051,177.954,179.432,182.316,175.473,182.204,181.151,178.798,177.775,0.016,-0.052,0.682,0.001,535.048,336.269
82529.758,300.969,0.955,19.769,186.664,-0.208,174.634,176.742,179.290,179.208,180.391,176.259,176.505,176.515,178.513,179.640,181.471,175.792,182.099,179.896,178.383,176.760,0.016,-0.032,0.692,-0.001,535.048,336.269
82529.758,300.967,0.955,19.773,186.743,-0.208,174.093,176.630,178.648,179.939,179.309,176.051,175.114,175.979,177.618,178.492,181.471,175.153,181.680,178.980,178.175,176.873,0.005,-0.032,0.682,-0.000,535.048,336.269
82537.821,300.965,0.955,19.772,186.743,-0.048,173.119,175.514,178.220,178.998,179.309,175.947,175.649,176.622,177.283,179.223,181.260,175.047,181.995,179.818,178.902,176.422,0.026,-0.032,0.702,-0.001,535.048,336.269
82537.821,300.970,0.955,19.772,186.743,-0.048,174.310,175.067,178.113,179.103,179.417,175.947,175.007,176.301,177.394,178.596,180.626,174.621,181.680,179.190,177.552,175.293,0.005,-0.052,0.702,-0.000,535.048,336.269
82529.758,300.967,0.955,19.777,186.822,0.272,172.469,175.179,176.293,177.221,177.687,173.764,173.831,174.585,176.388,176.718,179.464,173.664,179.586,179.085,177.552,176.421,0.005,-0.032,0.702,-0.000,535.048,336.269
82537.821,300.970,0.955,19.780,186.901,-0.048,173.660,175.737,178.434,178.580,178.877,175.843,174.793,175.443,176.947,177.866,179.992,173.770,180.843,177.515,176.410,174.503,0.016,-0.032,0.712,-0.000,535.048,336.269
82525.726,300.969,0.955,19.782,186.901,0.112,171.170,174.509,176.400,177.221,177.254,173.348,173.403,173.298,175.269,176.404,178.408,173.238,179.062,177.096,175.683,174.278,0.005,-0.052,0.712,-0.000,535.048,336.269
82529.758,300.970,0.955,19.790,187.059,-0.048,171.711,172.276,175.972,175.862,177.038,173.556,172.547,173.620,174.486,176.300,178.197,171.535,178.644,176.050,175.268,173.037,0.016,-0.032,0.692,-0.001,535.048,336.269
82557.978,300.965,0.956,24.997,298.570,0.112,276.837,279.907,282.477,282.928,283.130,280.352,278.879,279.465,281.703,283.605,286.087,279.437,285.766,282.705,281.591,279.183,0.016,-0.032,1.119,-0.000,535.048,336.269
82553.946,300.961,0.956,25.001,298.649,0.272,276.188,278.343,280.657,281.569,280.427,277.544,276.739,277.535,278.125,280.265,281.545,277.628,283.044,282.915,280.033,281.890,0.026,-0.032,1.139,0.000,535.048,336.269
82553.946,300.964,0.956,25.001,298.649,0.592,278.678,282.250,283.867,285.228,284.753,282.328,282.730,283.326,284.052,284.858,288.623,281.033,287.860,286.264,284.498,282.341,0.026,-0.090,1.119,0.000,535.048,336.269
82549.915,300.964,0.956,25.012,298.886,0.432,279.760,281.357,283.653,284.495,284.536,280.664,281.018,281.932,283.269,284.231,286.404,281.352,285.975,286.578,283.460,286.064,0.005,-0.032,1.109,0.000,535.048,336.269
82545.883,300.965,0.955,25.006,298.728,0.272,280.627,286.716,286.650,288.364,288.105,285.551,284.013,284.720,285.953,286.423,290.419,283.693,290.374,288.043,288.236,286.402,0.047,-0.052,1.129,0.000,535.048,336.269
